Source,Target,Type,Id,Label,timeset,Weight
IMD,ACB,Directed,2103,Hippocampal Formation,,0.007726
IMD,SI,Directed,2104,Hippocampal Formation,,0.007179
IMD,AMv,Directed,2105,Hippocampal Formation,,0.003658
MD,FRP,Directed,2106,Striatum,,0.000027
MD,PL,Directed,2107,Striatum,,0.000000
MD,ILA,Directed,2108,Striatum,,0.000000
MD,ORBl,Directed,2109,Striatum,,0.000001
MD,ORBm,Directed,2110,Striatum,,0.000000
MD,ORBvl,Directed,2111,Striatum,,0.000000
MD,AId,Directed,2112,Striatum,,0.000660
MD,AIv,Directed,2113,Striatum,,0.000000
MD,CLA,Directed,2114,Striatum,,0.002892
MD,CP,Directed,2115,Striatum,,0.077024
MD,RT,Directed,2116,Striatum,,0.000006
SMT,ILA,Directed,2117,Hypothalamus,,0.034208
SMT,ORBl,Directed,2118,Hypothalamus,,0.000000
SMT,ORBm,Directed,2119,Hypothalamus,,0.000948
SMT,ORBvl,Directed,2120,Hypothalamus,,0.000000
SMT,AId,Directed,2121,Hypothalamus,,0.001024
SMT,AIv,Directed,2122,Hypothalamus,,0.000028
SMT,PERI,Directed,2123,Hypothalamus,,0.005338
SMT,ECT,Directed,2124,Hypothalamus,,0.005410
SMT,AOB,Directed,2125,Hypothalamus,,0.002123
SMT,DP,Directed,2126,Hypothalamus,,0.002346
SMT,CLA,Directed,2127,Hypothalamus,,0.017033
PVT,BMA,Directed,2128,Hypothalamus,,0.010968
PVT,BST,Directed,2129,Hypothalamus,,0.003552
PVT,SBPV,Directed,2130,Hypothalamus,,0.000713
PT,ACAv,Directed,2131,Hypothalamus,,0.000000
PT,ILA,Directed,2132,Hypothalamus,,0.009650
PT,ORBm,Directed,2133,Hypothalamus,,0.000100
PT,RSPagl,Directed,2134,Hypothalamus,,0.000319
PT,RSPv,Directed,2135,Hypothalamus,,0.046491
PT,ECT,Directed,2136,Hypothalamus,,0.061460
PT,ENTm,Directed,2137,Hypothalamus,,0.000018
PT,SUBv,Directed,2138,Hypothalamus,,0.000108
PT,LA,Directed,2139,Hypothalamus,,0.008978
PT,BLA,Directed,2140,Hypothalamus,,0.067919
PT,BMA,Directed,2141,Hypothalamus,,0.000118
PT,PA,Directed,2142,Hypothalamus,,0.000242
PT,ACB,Directed,2143,Hypothalamus,,0.000018
PT,LSr,Directed,2144,Hypothalamus,,0.000061
PT,IA,Directed,2145,Hypothalamus,,0.001168
PT,MEA,Directed,2146,Hypothalamus,,0.002320
PT,SI,Directed,2147,Hypothalamus,,0.016417
PT,BST,Directed,2148,Hypothalamus,,0.000015
PT,MPO,Directed,2149,Hypothalamus,,0.002628
PT,PVpo,Directed,2150,Hypothalamus,,0.000227
PT,SBPV,Directed,2151,Hypothalamus,,0.000077
PT,VMH,Directed,2152,Hypothalamus,,0.012159
PT,LHA,Directed,2153,Hypothalamus,,0.051129
PT,LPO,Directed,2154,Hypothalamus,,0.004405
RE,ILA,Directed,2155,Hypothalamus,,0.000000
RE,ORBm,Directed,2156,Hypothalamus,,0.000288
RE,RSPv,Directed,2157,Hypothalamus,,0.000035
RE,PERI,Directed,2158,Hypothalamus,,0.000940
RE,TT,Directed,2159,Hypothalamus,,0.000000
RE,DP,Directed,2160,Hypothalamus,,0.000000
RE,PIR,Directed,2161,Hypothalamus,,0.022095
RE,ENTl,Directed,2162,Hypothalamus,,0.000000
RE,ENTm,Directed,2163,Hypothalamus,,0.000000
RE,PAR,Directed,2164,Hypothalamus,,0.000108
RE,POST,Directed,2165,Hypothalamus,,0.000000
RE,PRE,Directed,2166,Hypothalamus,,0.000005
RE,SUBd,Directed,2167,Hypothalamus,,0.006755
RE,SUBv,Directed,2168,Hypothalamus,,0.000000
RE,EPd,Directed,2169,Hypothalamus,,0.000059
RE,IA,Directed,2170,Hypothalamus,,0.000691
RE,SI,Directed,2171,Hypothalamus,,0.007401
RE,BST,Directed,2172,Hypothalamus,,0.002457
CM,FRP,Directed,2173,Isocortex,,0.006054
CM,GU,Directed,2174,Isocortex,,0.008475
CM,AId,Directed,2175,Isocortex,,0.019779
CM,CLA,Directed,2176,Isocortex,,0.003785
CM,CP,Directed,2177,Isocortex,,0.015091
CM,GPe,Directed,2178,Isocortex,,0.021679
CL,ACAd,Directed,2179,Isocortex,,0.006421
CL,ACAv,Directed,2180,Isocortex,,0.000134
RT,VAL,Directed,2181,Hypothalamus,,0.000000
RT,VM,Directed,2182,Hypothalamus,,0.000000
RT,VPL,Directed,2183,Hypothalamus,,0.003225
RT,VPM,Directed,2184,Hypothalamus,,0.000000
RT,VPMpc,Directed,2185,Hypothalamus,,0.000000
RT,SPA,Directed,2186,Hypothalamus,,0.000127
RT,PO,Directed,2187,Hypothalamus,,0.000001
RT,AMd,Directed,2188,Hypothalamus,,0.001229
RT,LD,Directed,2189,Hypothalamus,,0.002771
RT,IMD,Directed,2190,Hypothalamus,,0.000025
RT,MD,Directed,2191,Hypothalamus,,0.000000
RT,RH,Directed,2192,Hypothalamus,,0.000443
RT,CM,Directed,2193,Hypothalamus,,0.000000
RT,CL,Directed,2194,Hypothalamus,,0.000000
RT,PF,Directed,2195,Hypothalamus,,0.000000
LGv,LGd,Directed,2196,Striatum,,0.000907
LGv,LP,Directed,2197,Striatum,,0.000112
LGv,LD,Directed,2198,Striatum,,0.002058
LGv,CL,Directed,2199,Striatum,,0.008096
LGv,LH,Directed,2200,Striatum,,0.009792
LGv,PH,Directed,2201,Striatum,,0.008951
LGv,SCs,Directed,2202,Striatum,,0.027254
LGv,RR,Directed,2203,Striatum,,0.008932
LGv,APN,Directed,2204,Striatum,,0.000000
LGv,MPT,Directed,2205,Striatum,,0.000000
LGv,NOT,Directed,2206,Striatum,,0.000000
LGv,NPC,Directed,2207,Striatum,,0.000000
LGv,IPN,Directed,2208,Striatum,,0.000007
LGv,PCG,Directed,2209,Striatum,,0.000025
LGv,TRN,Directed,2210,Striatum,,0.001880
LGv,CS,Directed,2211,Striatum,,0.003589
LGv,NI,Directed,2212,Striatum,,0.000000
LGv,PRNr,Directed,2213,Striatum,,0.008229
MH,IPN,Directed,2214,Pallidum,,0.000000
MH,CLI,Directed,2215,Pallidum,,0.001022
MH,CS,Directed,2216,Pallidum,,0.011942
LH,AMv,Directed,2217,Striatum,,0.002313
LH,SUM,Directed,2218,Striatum,,0.001642
LH,VTA,Directed,2219,Striatum,,0.003005
LH,IPN,Directed,2220,Striatum,,0.002135
LH,CLI,Directed,2221,Striatum,,0.000000
LH,DR,Directed,2222,Striatum,,0.000000
LH,PCG,Directed,2223,Striatum,,0.008628
LH,CS,Directed,2224,Striatum,,0.000000
LH,NI,Directed,2225,Striatum,,0.000474
PVH,PA,Directed,2226,Hypothalamus,,0.000493
PVH,LSr,Directed,2227,Hypothalamus,,0.000001
PVH,LSv,Directed,2228,Hypothalamus,,0.000000
PVH,MS,Directed,2229,Hypothalamus,,0.003066
PVH,SPFm,Directed,2230,Hypothalamus,,0.000359
PVH,MH,Directed,2231,Hypothalamus,,0.000490
PVH,ARH,Directed,2232,Hypothalamus,,0.000000
PVH,DMH,Directed,2233,Hypothalamus,,0.000124
PVH,MEPO,Directed,2234,Hypothalamus,,0.000126
PVH,PVp,Directed,2235,Hypothalamus,,0.000000
PVH,SUM,Directed,2236,Hypothalamus,,0.000270
PVH,PMd,Directed,2237,Hypothalamus,,0.000186
PVH,PH,Directed,2238,Hypothalamus,,0.000000
PVH,LPO,Directed,2239,Hypothalamus,,0.001970
PVH,TU,Directed,2240,Hypothalamus,,0.000000
PVH,MPT,Directed,2241,Hypothalamus,,0.000011
PVH,NTS,Directed,2242,Hypothalamus,,0.001723
ARH,PA,Directed,2243,Isocortex,,0.000001
ARH,LSv,Directed,2244,Isocortex,,0.000000
ARH,MEA,Directed,2245,Isocortex,,0.000000
ARH,BST,Directed,2246,Isocortex,,0.000022
ARH,PVH,Directed,2247,Isocortex,,0.000000
ARH,MPO,Directed,2248,Isocortex,,0.000001
ARH,PVpo,Directed,2249,Isocortex,,0.000209
ARH,SBPV,Directed,2250,Isocortex,,0.000000
ARH,AHN,Directed,2251,Isocortex,,0.000000
ARH,MPN,Directed,2252,Isocortex,,0.001707
ARH,LHA,Directed,2253,Isocortex,,0.072507
DMH,ECT,Directed,2254,Olfactory Areas,,0.015022
DMH,BST,Directed,2255,Olfactory Areas,,0.000064
DMH,SPFm,Directed,2256,Olfactory Areas,,0.000000
DMH,SPFp,Directed,2257,Olfactory Areas,,0.001379
DMH,SPA,Directed,2258,Olfactory Areas,,0.000017
DMH,PP,Directed,2259,Olfactory Areas,,0.001006
DMH,PVT,Directed,2260,Olfactory Areas,,0.000024
DMH,PT,Directed,2261,Olfactory Areas,,0.000572
DMH,RE,Directed,2262,Olfactory Areas,,0.004641
DMH,PVH,Directed,2263,Olfactory Areas,,0.000000
DMH,MEPO,Directed,2264,Olfactory Areas,,0.000055
DMH,MPO,Directed,2265,Olfactory Areas,,0.001476
DMH,PVpo,Directed,2266,Olfactory Areas,,0.000000
DMH,SBPV,Directed,2267,Olfactory Areas,,0.000349
DMH,RCH,Directed,2268,Olfactory Areas,,0.002561
DMH,STN,Directed,2269,Olfactory Areas,,0.000436
DMH,VTA,Directed,2270,Olfactory Areas,,0.000013
DMH,PAG,Directed,2271,Olfactory Areas,,0.000000
DMH,MPT,Directed,2272,Olfactory Areas,,0.000000
DMH,CUN,Directed,2273,Olfactory Areas,,0.000348
DMH,PPN,Directed,2274,Olfactory Areas,,0.003241
DMH,IPN,Directed,2275,Olfactory Areas,,0.000097
DMH,CLI,Directed,2276,Olfactory Areas,,0.000000
DMH,DR,Directed,2277,Olfactory Areas,,0.000000
DMH,PB,Directed,2278,Olfactory Areas,,0.000028
DMH,PCG,Directed,2279,Olfactory Areas,,0.000000
DMH,CS,Directed,2280,Olfactory Areas,,0.000292
DMH,NTS,Directed,2281,Olfactory Areas,,0.001368
MEPO,PVH,Directed,2282,Pallidum,,0.000073
MEPO,SBPV,Directed,2283,Pallidum,,0.000000
MEPO,AHN,Directed,2284,Pallidum,,0.000006
MEPO,RCH,Directed,2285,Pallidum,,0.002380
MPO,MS,Directed,2286,Thalamus,,0.000096
MPO,SPFm,Directed,2287,Thalamus,,0.000267
MPO,DMH,Directed,2288,Thalamus,,0.002507
MPO,SUM,Directed,2289,Thalamus,,0.000192
MPO,PH,Directed,2290,Thalamus,,0.000000
MPO,LHA,Directed,2291,Thalamus,,0.000016
MPO,VTA,Directed,2292,Thalamus,,0.000854
MPO,PAG,Directed,2293,Thalamus,,0.001126
MPO,IPN,Directed,2294,Thalamus,,0.000106
MPO,CLI,Directed,2295,Thalamus,,0.000091
PVp,PA,Directed,2296,Hypothalamus,,0.000001
PVp,LSv,Directed,2297,Hypothalamus,,0.000000
PVp,ARH,Directed,2298,Hypothalamus,,0.000000
PVp,DMH,Directed,2299,Hypothalamus,,0.000502
PVp,PVpo,Directed,2300,Hypothalamus,,0.000025
PVp,MPN,Directed,2301,Hypothalamus,,0.000000
PVp,VMH,Directed,2302,Hypothalamus,,0.011286
PVp,RCH,Directed,2303,Hypothalamus,,0.000000
PVp,TU,Directed,2304,Hypothalamus,,0.000000
PVpo,LSv,Directed,2305,Hypothalamus,,0.000000
PVpo,PT,Directed,2306,Hypothalamus,,0.000012
PVpo,ARH,Directed,2307,Hypothalamus,,0.000000
PVpo,PVp,Directed,2308,Hypothalamus,,0.000000
SBPV,PVT,Directed,2309,Hypothalamus,,0.019276
SBPV,PT,Directed,2310,Hypothalamus,,0.000000
SBPV,ARH,Directed,2311,Hypothalamus,,0.000000
SBPV,MPO,Directed,2312,Hypothalamus,,0.000636
SBPV,PVp,Directed,2313,Hypothalamus,,0.003569
AHN,LSr,Directed,2314,Isocortex,,0.000646
AHN,LSv,Directed,2315,Isocortex,,0.000012
AHN,MEA,Directed,2316,Isocortex,,0.006082
AHN,MS,Directed,2317,Isocortex,,0.000000
AHN,NDB,Directed,2318,Isocortex,,0.001844
AHN,MH,Directed,2319,Isocortex,,0.000311
AHN,DMH,Directed,2320,Isocortex,,0.001371
AHN,MEPO,Directed,2321,Isocortex,,0.000000
AHN,MM,Directed,2322,Isocortex,,0.002552
AHN,SUM,Directed,2323,Isocortex,,0.000000
AHN,PMd,Directed,2324,Isocortex,,0.000000
AHN,VMH,Directed,2325,Isocortex,,0.000000
AHN,PH,Directed,2326,Isocortex,,0.000001
AHN,LHA,Directed,2327,Isocortex,,0.000118
AHN,LPO,Directed,2328,Isocortex,,0.000013
AHN,TU,Directed,2329,Isocortex,,0.000000
MM,CA2,Directed,2330,Pallidum,,0.015085
MM,CA3,Directed,2331,Pallidum,,0.052680
MM,DG,Directed,2332,Pallidum,,0.000015
MM,LSc,Directed,2333,Pallidum,,0.000046
MM,LSr,Directed,2334,Pallidum,,0.000000
MM,SF,Directed,2335,Pallidum,,0.000006
MM,MS,Directed,2336,Pallidum,,0.000000
MM,NDB,Directed,2337,Pallidum,,0.000000
MM,TRS,Directed,2338,Pallidum,,0.000000
MM,BST,Directed,2339,Pallidum,,0.010221
MM,SPFm,Directed,2340,Pallidum,,0.000001
MM,AV,Directed,2341,Pallidum,,0.000000
MM,AMd,Directed,2342,Pallidum,,0.000000
MM,AMv,Directed,2343,Pallidum,,0.000009
MM,AD,Directed,2344,Pallidum,,0.000000
MM,SMT,Directed,2345,Pallidum,,0.000215
MM,PVT,Directed,2346,Pallidum,,0.000429
MM,PT,Directed,2347,Pallidum,,0.000751
MM,RE,Directed,2348,Pallidum,,0.000052
MM,RH,Directed,2349,Pallidum,,0.000053
MM,LGv,Directed,2350,Pallidum,,0.001886
MM,MEPO,Directed,2351,Pallidum,,0.000000
MM,MPO,Directed,2352,Pallidum,,0.000197
MM,AHN,Directed,2353,Pallidum,,0.000647
MM,LHA,Directed,2354,Pallidum,,0.030339
MM,LPO,Directed,2355,Pallidum,,0.000000
MM,MPT,Directed,2356,Pallidum,,0.000000
MM,NOT,Directed,2357,Pallidum,,0.000690
MM,IPN,Directed,2358,Pallidum,,0.000006
MM,CLI,Directed,2359,Pallidum,,0.000000
MM,PCG,Directed,2360,Pallidum,,0.000000
MM,TRN,Directed,2361,Pallidum,,0.000638
MM,CS,Directed,2362,Pallidum,,0.000000
MM,NI,Directed,2363,Pallidum,,0.000000
MM,IO,Directed,2364,Pallidum,,0.001704
MM,RM,Directed,2365,Pallidum,,0.000013
SUM,LSv,Directed,2366,Midbrain,,0.007187
SUM,DMH,Directed,2367,Midbrain,,0.003070
SUM,TU,Directed,2368,Midbrain,,0.000055
MPN,RE,Directed,2369,Thalamus,,0.001234
MPN,VMH,Directed,2370,Thalamus,,0.002909
MPN,RCH,Directed,2371,Thalamus,,0.000016
MPN,TU,Directed,2372,Thalamus,,0.000000
PMd,PA,Directed,2373,Thalamus,,0.000131
PMd,MEA,Directed,2374,Thalamus,,0.001754
PMd,BST,Directed,2375,Thalamus,,0.025625
PMd,PVH,Directed,2376,Thalamus,,0.001997
PMd,SBPV,Directed,2377,Thalamus,,0.001224
VMH,SPA,Directed,2378,Midbrain,,0.000000
VMH,AHN,Directed,2379,Midbrain,,0.000124
PH,LSr,Directed,2380,Thalamus,,0.000000
PH,LSv,Directed,2381,Thalamus,,0.000083
PH,MS,Directed,2382,Thalamus,,0.000000
PH,NDB,Directed,2383,Thalamus,,0.000000
PH,RE,Directed,2384,Thalamus,,0.000035
PH,PVH,Directed,2385,Thalamus,,0.000531
PH,MEPO,Directed,2386,Thalamus,,0.000000
PH,MPO,Directed,2387,Thalamus,,0.000000
PH,SBPV,Directed,2388,Thalamus,,0.000315
PH,AHN,Directed,2389,Thalamus,,0.000000
PH,MPN,Directed,2390,Thalamus,,0.000067
PH,LHA,Directed,2391,Thalamus,,0.000000
PH,LPO,Directed,2392,Thalamus,,0.000000
PH,RCH,Directed,2393,Thalamus,,0.000020
PH,TU,Directed,2394,Thalamus,,0.000971
PH,DR,Directed,2395,Thalamus,,0.000144
LHA,LSc,Directed,2396,Striatum,,0.000002
LHA,LSr,Directed,2397,Striatum,,0.000000
LHA,SF,Directed,2398,Striatum,,0.000140
LHA,AAA,Directed,2399,Striatum,,0.000740
LHA,CEA,Directed,2400,Striatum,,0.001382
LHA,SI,Directed,2401,Striatum,,0.000000
LHA,MA,Directed,2402,Striatum,,0.000000
LHA,MS,Directed,2403,Striatum,,0.000000
LHA,NDB,Directed,2404,Striatum,,0.000000
LHA,BST,Directed,2405,Striatum,,0.000000
LHA,VM,Directed,2406,Striatum,,0.000387
LHA,SPFm,Directed,2407,Striatum,,0.000000
LHA,SPFp,Directed,2408,Striatum,,0.000067
LHA,SPA,Directed,2409,Striatum,,0.000000
LHA,PP,Directed,2410,Striatum,,0.000112
LHA,AMd,Directed,2411,Striatum,,0.000588
LHA,AMv,Directed,2412,Striatum,,0.000026
LHA,AD,Directed,2413,Striatum,,0.000000
LHA,LD,Directed,2414,Striatum,,0.001269
LHA,IMD,Directed,2415,Striatum,,0.000000
LHA,MD,Directed,2416,Striatum,,0.000000
LHA,SMT,Directed,2417,Striatum,,0.000001
LHA,PVT,Directed,2418,Striatum,,0.000000
LHA,PT,Directed,2419,Striatum,,0.000000
LHA,RE,Directed,2420,Striatum,,0.000000
LHA,RH,Directed,2421,Striatum,,0.000000
LHA,CM,Directed,2422,Striatum,,0.000001
LHA,CL,Directed,2423,Striatum,,0.000156
LHA,PF,Directed,2424,Striatum,,0.000200
LHA,RT,Directed,2425,Striatum,,0.000006
LHA,LGv,Directed,2426,Striatum,,0.000003
LHA,MH,Directed,2427,Striatum,,0.000000
LHA,LH,Directed,2428,Striatum,,0.000000
LHA,MEPO,Directed,2429,Striatum,,0.000002
LHA,MPO,Directed,2430,Striatum,,0.000000
LHA,PVp,Directed,2431,Striatum,,0.000061
LHA,SUM,Directed,2432,Striatum,,0.000000
LHA,PMd,Directed,2433,Striatum,,0.000000
LHA,PH,Directed,2434,Striatum,,0.000000
LHA,LHA,Directed,2435,Striatum,,0.000004
LHA,LPO,Directed,2436,Striatum,,0.000000
LHA,RCH,Directed,2437,Striatum,,0.000489
LHA,STN,Directed,2438,Striatum,,0.000378
LHA,VTA,Directed,2439,Striatum,,0.000000
LHA,RR,Directed,2440,Striatum,,0.000000
LHA,MRN,Directed,2441,Striatum,,0.000012
LHA,PAG,Directed,2442,Striatum,,0.000000
LHA,MPT,Directed,2443,Striatum,,0.000002
LHA,NPC,Directed,2444,Striatum,,0.000003
LHA,CUN,Directed,2445,Striatum,,0.000287
LHA,SNc,Directed,2446,Striatum,,0.000005
LHA,PPN,Directed,2447,Striatum,,0.000021
LHA,IPN,Directed,2448,Striatum,,0.000000
LHA,CLI,Directed,2449,Striatum,,0.000000
LHA,DR,Directed,2450,Striatum,,0.000000
LHA,PB,Directed,2451,Striatum,,0.000000
LHA,PCG,Directed,2452,Striatum,,0.000000
LHA,SUT,Directed,2453,Striatum,,0.000018
LHA,V,Directed,2454,Striatum,,0.000161
LHA,CS,Directed,2455,Striatum,,0.000000
LHA,NI,Directed,2456,Striatum,,0.000002
LHA,NTS,Directed,2457,Striatum,,0.000183
LHA,AMB,Directed,2458,Striatum,,0.000036
LHA,IRN,Directed,2459,Striatum,,0.000365
LHA,PARN,Directed,2460,Striatum,,0.000469
LPO,LSc,Directed,2461,Striatum,,0.000000
LPO,LSr,Directed,2462,Striatum,,0.000000
LPO,LSv,Directed,2463,Striatum,,0.000000
LPO,SF,Directed,2464,Striatum,,0.000000
LPO,MS,Directed,2465,Striatum,,0.000001
LPO,NDB,Directed,2466,Striatum,,0.000000
LPO,TRS,Directed,2467,Striatum,,0.000163
LPO,BST,Directed,2468,Striatum,,0.000464
LPO,PVT,Directed,2469,Striatum,,0.000014
LPO,PT,Directed,2470,Striatum,,0.000000
LPO,RE,Directed,2471,Striatum,,0.000000
LPO,RT,Directed,2472,Striatum,,0.002477
LPO,MH,Directed,2473,Striatum,,0.000127
LPO,LH,Directed,2474,Striatum,,0.000000
LPO,PVH,Directed,2475,Striatum,,0.000000
LPO,ARH,Directed,2476,Striatum,,0.000127
LPO,DMH,Directed,2477,Striatum,,0.000136
LPO,MPO,Directed,2478,Striatum,,0.000001
LPO,PVp,Directed,2479,Striatum,,0.000140
LPO,PVpo,Directed,2480,Striatum,,0.000099
LPO,SBPV,Directed,2481,Striatum,,0.000000
LPO,AHN,Directed,2482,Striatum,,0.000012
LPO,SUM,Directed,2483,Striatum,,0.000000
LPO,PMd,Directed,2484,Striatum,,0.000344
LPO,PH,Directed,2485,Striatum,,0.000000
LPO,LHA,Directed,2486,Striatum,,0.000000
LPO,LPO,Directed,2487,Striatum,,0.000961
LPO,RCH,Directed,2488,Striatum,,0.000592
LPO,TU,Directed,2489,Striatum,,0.000515
LPO,VTA,Directed,2490,Striatum,,0.000000
LPO,MPT,Directed,2491,Striatum,,0.000024
LPO,IPN,Directed,2492,Striatum,,0.000010
LPO,CLI,Directed,2493,Striatum,,0.000000
LPO,DR,Directed,2494,Striatum,,0.000057
LPO,PCG,Directed,2495,Striatum,,0.000496
LPO,CS,Directed,2496,Striatum,,0.000000
RCH,COAa,Directed,2497,Hypothalamus,,0.000790
RCH,PAA,Directed,2498,Hypothalamus,,0.001211
RCH,LA,Directed,2499,Hypothalamus,,0.004713
RCH,BMA,Directed,2500,Hypothalamus,,0.006363
RCH,AAA,Directed,2501,Hypothalamus,,0.011522
RCH,CEA,Directed,2502,Hypothalamus,,0.023433
RCH,IA,Directed,2503,Hypothalamus,,0.002136
RCH,MA,Directed,2504,Hypothalamus,,0.002027
RCH,SPFm,Directed,2505,Hypothalamus,,0.000042
RCH,SPFp,Directed,2506,Hypothalamus,,0.001030
RCH,PP,Directed,2507,Hypothalamus,,0.000000
RCH,MGd,Directed,2508,Hypothalamus,,0.000005
RCH,MGv,Directed,2509,Hypothalamus,,0.000004
RCH,MGm,Directed,2510,Hypothalamus,,0.000000
RCH,LGd,Directed,2511,Hypothalamus,,0.000002
RCH,LP,Directed,2512,Hypothalamus,,0.000457
RCH,POL,Directed,2513,Hypothalamus,,0.000005
RCH,IMD,Directed,2514,Hypothalamus,,0.002684
RCH,PVT,Directed,2515,Hypothalamus,,0.000116
RCH,LGv,Directed,2516,Hypothalamus,,0.000000
RCH,DMH,Directed,2517,Hypothalamus,,0.000000
RCH,PVp,Directed,2518,Hypothalamus,,0.000000
RCH,PMd,Directed,2519,Hypothalamus,,0.000001
RCH,PH,Directed,2520,Hypothalamus,,0.000000
RCH,LHA,Directed,2521,Hypothalamus,,0.000130
RCH,SCm,Directed,2522,Hypothalamus,,0.000076
RCH,PAG,Directed,2523,Hypothalamus,,0.000000
RCH,APN,Directed,2524,Hypothalamus,,0.002680
RCH,MPT,Directed,2525,Hypothalamus,,0.000000
RCH,NOT,Directed,2526,Hypothalamus,,0.000003
RCH,NPC,Directed,2527,Hypothalamus,,0.000031
RCH,CUN,Directed,2528,Hypothalamus,,0.000694
STN,SSs,Directed,2529,Midbrain,,0.061231
STN,VISC,Directed,2530,Midbrain,,0.007064
STN,GPe,Directed,2531,Midbrain,,0.000000
STN,GPi,Directed,2532,Midbrain,,0.000000
STN,SI,Directed,2533,Midbrain,,0.001881
STN,VAL,Directed,2534,Midbrain,,0.000657
STN,VM,Directed,2535,Midbrain,,0.000001
STN,VPL,Directed,2536,Midbrain,,0.007692
STN,VPM,Directed,2537,Midbrain,,0.001796
STN,SPFm,Directed,2538,Midbrain,,0.000000
STN,SPFp,Directed,2539,Midbrain,,0.000000
STN,SPA,Directed,2540,Midbrain,,0.000022
STN,PP,Directed,2541,Midbrain,,0.000080
STN,MGm,Directed,2542,Midbrain,,0.000056
STN,LP,Directed,2543,Midbrain,,0.002685
STN,PO,Directed,2544,Midbrain,,0.000000
STN,POL,Directed,2545,Midbrain,,0.000000
STN,LD,Directed,2546,Midbrain,,0.004021
STN,IMD,Directed,2547,Midbrain,,0.001647
STN,MD,Directed,2548,Midbrain,,0.005449
STN,SMT,Directed,2549,Midbrain,,0.000289
STN,RE,Directed,2550,Midbrain,,0.003376
STN,RH,Directed,2551,Midbrain,,0.000002
STN,CM,Directed,2552,Midbrain,,0.001763
STN,CL,Directed,2553,Midbrain,,0.000000
STN,PF,Directed,2554,Midbrain,,0.000998
STN,LGv,Directed,2555,Midbrain,,0.000006
STN,PH,Directed,2556,Midbrain,,0.000000
STN,LHA,Directed,2557,Midbrain,,0.007334
STN,SNr,Directed,2558,Midbrain,,0.000000
STN,VTA,Directed,2559,Midbrain,,0.000000
STN,RR,Directed,2560,Midbrain,,0.000000
STN,MRN,Directed,2561,Midbrain,,0.000000
STN,SCm,Directed,2562,Midbrain,,0.000000
STN,PAG,Directed,2563,Midbrain,,0.000000
STN,APN,Directed,2564,Midbrain,,0.000000
STN,MPT,Directed,2565,Midbrain,,0.000000
STN,NOT,Directed,2566,Midbrain,,0.000000
STN,NPC,Directed,2567,Midbrain,,0.000000
STN,CUN,Directed,2568,Midbrain,,0.001504
STN,RN,Directed,2569,Midbrain,,0.000000
STN,SNc,Directed,2570,Midbrain,,0.000000
STN,PPN,Directed,2571,Midbrain,,0.000000
STN,DR,Directed,2572,Midbrain,,0.000000
STN,PB,Directed,2573,Midbrain,,0.000001
STN,PCG,Directed,2574,Midbrain,,0.000000
STN,PRNc,Directed,2575,Midbrain,,0.000000
STN,SUT,Directed,2576,Midbrain,,0.000000
STN,TRN,Directed,2577,Midbrain,,0.000000
STN,V,Directed,2578,Midbrain,,0.000286
STN,CS,Directed,2579,Midbrain,,0.000014
STN,NI,Directed,2580,Midbrain,,0.000000
STN,PRNr,Directed,2581,Midbrain,,0.000000
STN,NTS,Directed,2582,Midbrain,,0.001217
STN,GRN,Directed,2583,Midbrain,,0.000004
STN,IO,Directed,2584,Midbrain,,0.000123
STN,IRN,Directed,2585,Midbrain,,0.000054
STN,LRN,Directed,2586,Midbrain,,0.000886
STN,MARN,Directed,2587,Midbrain,,0.000000
STN,PARN,Directed,2588,Midbrain,,0.000017
STN,PGRNd,Directed,2589,Midbrain,,0.001559
STN,PGRNl,Directed,2590,Midbrain,,0.000061
STN,MV,Directed,2591,Midbrain,,0.002725
STN,SUV,Directed,2592,Midbrain,,0.000933
STN,RM,Directed,2593,Midbrain,,0.000000
TU,PAA,Directed,2594,Midbrain,,0.001083
TU,LA,Directed,2595,Midbrain,,0.000683
TU,LSr,Directed,2596,Midbrain,,0.000000
TU,CEA,Directed,2597,Midbrain,,0.000466
TU,IA,Directed,2598,Midbrain,,0.001180
TU,SI,Directed,2599,Midbrain,,0.001138
TU,MS,Directed,2600,Midbrain,,0.000000
TU,SPFm,Directed,2601,Midbrain,,0.000035
TU,SPFp,Directed,2602,Midbrain,,0.000000
TU,PP,Directed,2603,Midbrain,,0.000000
TU,MGd,Directed,2604,Midbrain,,0.001811
TU,MGv,Directed,2605,Midbrain,,0.003738
TU,MGm,Directed,2606,Midbrain,,0.000020
TU,LGd,Directed,2607,Midbrain,,0.001739
TU,POL,Directed,2608,Midbrain,,0.000442
TU,RE,Directed,2609,Midbrain,,0.000807
TU,LGv,Directed,2610,Midbrain,,0.000380
TU,MEPO,Directed,2611,Midbrain,,0.000000
TU,MPO,Directed,2612,Midbrain,,0.000000
TU,SUM,Directed,2613,Midbrain,,0.000000
TU,MPN,Directed,2614,Midbrain,,0.003344
TU,PH,Directed,2615,Midbrain,,0.000000
TU,LPO,Directed,2616,Midbrain,,0.000000
TU,STN,Directed,2617,Midbrain,,0.000047
TU,SCm,Directed,2618,Midbrain,,0.008096
TU,PAG,Directed,2619,Midbrain,,0.000000
TU,APN,Directed,2620,Midbrain,,0.011911
TU,MPT,Directed,2621,Midbrain,,0.001478
TU,IPN,Directed,2622,Midbrain,,0.000007
TU,CLI,Directed,2623,Midbrain,,0.000159
